distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
1.640551947,11.95973361,1.519750493,0,0,0,0,0
6.952204701,0.821284531,0.515915365,1,1,0,0,0
15.81593717,1.84025637,41.02344879,1,1,0,1,1
8.788836941,0.275019734,2.534216683,1,0,0,1,0
8.405954178,0.931518967,0.695065293,1,0,0,1,0
3.018435917,0.430498688,2.076086351,1,0,0,1,0
8.87697462,1.74722992,2.594993991,1,1,0,0,0
5.559546523,6.755659108,2.201104047,1,0,0,1,0
112.1025551,4.678742152,0.209391122,1,0,0,1,1
0.260440584,1.750950231,0.760962108,0,0,0,1,0
14.73665201,3.751040701,20.9813547,1,0,0,1,1
2.541558481,1.191773545,0.321702949,1,0,0,1,0
4.674820585,3.582997253,0.357560035,1,0,0,1,0
17.48592721,0.177094694,4.462669651,1,0,0,1,1
14.79412502,0.119026306,2.416902769,1,1,0,0,0
9.382969044,1.029570353,0.341384528,1,0,0,0,0
8.613205612,0.274586503,1.901107891,1,0,0,1,0
56.90139246,18.04312037,0.985204528,1,1,0,0,0
58.11101084,0.288745929,1.06337083,1,0,0,1,0
62.3355937,0.571569977,2.727338018,1,0,0,1,0
0.292688244,0.593923425,1.415897554,0,0,0,1,0
46.89110156,1.137551514,2.001125525,1,1,0,1,0
8.982321251,0.027606723,0.619460413,1,0,0,1,0
5.885473907,0.093912353,1.512672568,1,0,0,1,0
11.06096163,3.636468531,0.427063657,1,0,0,1,0
12.62498438,8.018714475,4.265418815,1,1,1,1,0
10.55370403,2.518968962,0.619553006,1,1,0,1,0
383.4690133,0.639781789,1.039715873,1,0,0,1,1
15.11952505,0.444770921,8.455026686,1,0,0,1,1
12.39928475,0.016438043,0.441818871,1,0,1,1,0
17.37730788,0.075032989,3.355378218,1,1,0,1,0
111.528306,0.723796543,0.021780367,1,0,0,0,0
35.72697443,7.856479394,0.536733724,1,0,0,1,0
3.228945017,1.467087908,9.001927495,1,0,0,0,0
23.50839205,0.236797123,3.498289627,1,0,0,1,0
21.20421299,1.010197289,0.47100766,1,0,0,0,0
6.383717401,1.060215449,0.629804377,1,0,0,0,0
11.5863693,69.15856687,0.376729926,1,0,1,0,0
2.133365095,0.118604724,3.305220193,1,1,0,0,0
6.358733919,5.208225441,3.381355208,1,0,0,1,0
71.30613768,20.22765166,0.595723293,1,0,0,1,0
1.365461457,0.141381115,1.13388325,0,0,0,0,0
8.860160763,1.302647545,3.392160183,1,1,0,0,0
5.674409766,1.252429147,8.467724109,1,0,1,0,0
24.79094263,0.269132629,0.262196746,1,0,1,0,0
20.16707518,1.49846772,0.307791608,1,1,0,1,0
6.354238681,1.751483975,2.335474559,1,0,0,1,0
26.10344095,0.142517764,0.436086786,1,0,0,1,0
1.296049338,0.415958485,0.207077849,0,1,0,1,0
4.919634221,0.513927034,4.944896653,1,1,0,1,1
132.8103929,7.44349573,1.501066693,1,0,0,1,1
18.18587434,0.5022762,0.32546846,1,0,1,1,0
1.942657639,6.007044381,0.408194384,1,0,1,1,0
2.671941534,4.65669419,0.505895911,1,0,0,0,0
37.00435887,1.049894912,0.479088027,1,1,0,1,0
9.197740264,17.89268713,0.809982901,1,0,0,0,0
5.321209107,0.057384793,1.721898286,1,1,0,1,0
2.721492678,39.35759827,1.80540737,1,0,0,0,0
36.44756999,1.852272011,2.443533697,1,0,1,1,0
1.354620738,16.55006047,0.747051015,0,1,0,1,0
18.20547229,3.186357576,1.259011005,1,1,0,1,0
26.45685365,1.389021335,0.946040084,1,1,0,1,0
33.66145401,0.066880453,0.121914889,1,0,0,1,0
5.245628542,0.543296487,0.142211461,1,1,0,1,0
2.639435737,0.972478958,1.118467283,1,0,0,1,0
19.84554324,0.048268578,0.672868985,1,0,0,1,0
27.66476121,0.09821097,0.795682267,1,0,0,1,0
9.490491609,1.866832257,0.505976724,1,0,0,0,0
1.12471203,1.668436984,0.591719878,0,1,0,0,0
9.16738718,1.012522074,0.613782063,1,0,0,1,0
9.92271715,24.98557719,0.091976073,1,1,0,1,0
1.780632952,1.940786864,0.693058693,0,0,0,1,0
22.66311064,2.599229016,0.17806826,1,0,0,1,0
8.394082144,2.60751535,5.237553057,1,1,0,1,1
31.59514555,2.081398141,0.214371288,1,0,1,0,0
3.321951322,1.240091165,1.919671476,1,0,0,0,0
5.490496899,19.74369874,1.532998938,1,0,0,0,0
6.271211455,0.204426218,1.265394246,1,0,0,1,0
9.085939744,0.547336147,0.526129058,1,1,0,1,0
1.038817788,0.49632977,0.960404809,0,0,0,0,0
222.1002733,1.976376757,1.781362144,1,0,0,0,0
23.8628027,32.76421929,2.128831538,1,1,0,1,0
12.08847255,2.450608077,1.803931099,1,1,0,1,0
8.613177845,3.293376488,1.90774988,1,1,0,1,0
12.60081813,0.175362248,1.015150535,1,1,0,0,0
4.334671193,0.321011924,1.224372071,1,0,0,0,0
3.410154607,0.991164778,1.237571135,1,0,0,0,0
6.263511443,0.046133653,0.638031827,1,1,0,1,0
3.352549503,2.209615511,0.659041507,1,0,0,1,0
2.161655789,1.846363554,1.575168984,1,0,0,1,0
39.97793889,0.688455825,1.767690773,1,1,0,1,0
5.572484207,0.203607763,0.411299896,1,0,0,1,0
8.985919509,6.600174849,0.229453418,1,0,0,1,0
21.95378706,0.718049845,1.243755219,1,1,0,1,0
10.98209696,26.39395214,3.758329317,1,1,0,1,0
389.5220097,2.05970488,1.590827207,1,1,0,1,0
71.54406745,1.07208835,0.050369997,1,0,0,1,0
15.25087781,0.613208229,1.071698695,1,0,1,1,0
3.81715331,0.121966218,2.094341832,1,1,0,1,0
4.559779801,4.300611297,0.335136743,1,0,0,0,0
3.765053673,7.107689547,0.819907542,1,1,0,0,0
11.27851271,26.57253355,0.941016168,1,0,0,1,0
1.215388798,3.315504023,0.116874497,0,0,0,1,0
30.10080496,0.056726278,0.659170226,1,0,0,0,0
2.311109777,0.686457158,4.610480584,1,0,1,1,0
16.11283322,0.763289281,0.769209694,1,1,0,1,0
42.18607818,1.399672637,1.166692843,1,1,0,0,0
5.34662646,0.006379889,3.947153226,1,0,0,1,0
8.175860248,5.882908858,5.413390109,1,1,1,1,0
10.74709789,0.175585927,0.925223376,1,0,0,1,0
17.64856966,0.085899976,0.134811165,1,1,0,1,0
8.077843522,3.98112856,1.255578644,1,0,0,0,0
2.109766471,0.180454016,0.174467552,1,0,0,0,0
95.64643637,1.310548351,0.389625683,1,0,0,0,0
0.43894172,2.001263537,1.592413051,0,0,0,0,0
7.842529666,5.397213954,0.887422553,1,1,0,1,0
13.18593638,0.16360086,1.398769164,1,0,0,1,0
26.73333825,0.703475684,0.200860211,1,0,0,1,0
4.675591087,8.228516832,1.221883979,1,0,0,1,0
7.691749518,0.463331872,0.155686038,1,0,0,1,0
3.939104696,0.094403108,1.064963585,1,1,0,1,0
8.001939941,1.242120331,0.343896996,1,0,0,1,0
11.91571889,2.896463517,1.176926329,1,0,0,1,0
3.566562554,3.868227159,0.258254772,1,0,0,0,0
32.0451577,9.445476258,1.049479617,1,0,0,0,0
15.57148366,1.386209911,0.856440602,1,0,0,0,0
5.778233097,0.176117272,0.570295902,1,0,1,1,0
18.71774524,3.145158018,2.749920127,1,1,0,1,0
17.50255609,10.44351671,9.642089846,1,1,0,1,1
39.90419754,24.45562805,1.5239383,1,0,0,0,0
23.01157989,1.402935057,0.807139324,1,0,0,0,0
12.43643209,6.944766479,2.836160181,1,0,1,1,0
7.021344877,1.948675046,2.257901288,1,0,1,0,0
6.887647471,3.96445487,4.04632698,1,0,0,1,1
7.206641061,0.360291288,0.181816359,1,1,0,1,0
3.975997523,6.121876936,1.131352655,1,1,0,1,0
64.84759054,1.591391473,0.979522891,1,0,0,0,0
7.202070637,1.85016708,0.366023757,1,0,1,0,0
12.52552,1.499362825,0.271284683,1,0,0,1,0
4.639436607,12.1662646,2.389363507,1,1,0,1,0
5.665167534,0.577228588,0.428431344,1,1,0,0,0
12.83869499,0.144440784,1.129501464,1,1,0,0,0
18.82971685,0.127241302,4.618796219,1,0,0,1,1
34.29676551,0.133875946,1.955041349,1,1,0,1,0
1.813701828,0.479937191,0.571502037,0,0,0,1,0
205.3030723,0.001603804,1.563778013,1,0,0,1,1
12.33250302,1.471852319,0.403907219,1,0,0,1,0
3.806916303,0.111522336,2.474460231,1,0,0,1,0
38.65005407,0.489877564,0.688792779,1,0,0,1,0
22.62597569,0.294919474,0.277943997,1,0,1,0,0
43.82428792,0.494416427,0.287928856,1,0,0,1,0
10.15636346,0.269278418,7.165438559,1,0,0,1,1
15.92905293,1.743845988,0.746587092,1,1,0,1,0
23.77863111,1.211658843,0.13883984,1,1,0,1,0
140.8269361,1.402562631,6.693824674,1,0,0,1,1
28.47350646,0.125478304,4.292728332,1,0,0,0,0
3.589972169,0.666595063,0.263567236,1,1,0,0,0
2.738358897,0.118795615,5.019868373,1,0,0,0,0
27.41011816,14.3437695,0.599456588,1,0,0,1,0
32.28332719,2.263043938,1.299291565,1,0,0,1,0
1.425773102,1.336570557,1.994352566,0,0,0,1,0
21.23770197,4.375283857,2.258597854,1,1,0,1,0
1.032370422,0.181603896,0.94970581,0,0,0,1,0
1.86164361,2.578072982,3.281011094,0,0,0,1,0
2.628988286,22.5545552,1.043402435,1,1,0,1,0
3.166897466,1.046028418,2.071617517,1,1,0,1,0
8.699209112,1.383110099,4.057256379,1,0,0,0,0
2.127169874,0.071304942,0.369482521,1,1,0,0,0
117.123181,3.950846465,0.891565918,1,1,0,0,0
8.907147233,1.842493714,0.158988627,1,0,1,0,0
28.60221153,7.759446215,1.441184512,1,1,0,1,0
18.58345087,6.783759855,3.514595752,1,1,0,1,0
14.02190985,15.17956662,0.733084946,1,0,0,1,0
235.6763569,0.778875414,0.097144,1,1,0,0,0
3.043282487,29.74961098,0.672987633,1,0,0,1,0
0.512239106,4.107032145,1.208132393,0,0,0,1,0
4.538913702,0.270514626,0.539076493,1,1,0,0,0
3.374690695,2.111058452,0.550657182,1,1,0,0,0
14.19497657,0.477877851,0.20914311,1,0,0,0,0
8.065732406,0.566829232,3.437895263,1,1,0,0,0
16.68121596,0.249769177,0.653506435,1,0,0,1,0
34.05803515,8.376892496,0.538556507,1,0,0,1,0
13.19465788,0.424792155,2.39408756,1,0,0,1,0
30.03661476,0.486096507,0.754735076,1,0,0,0,0
1.042511746,1.370688917,0.156040737,0,0,0,1,0
4.418425817,0.066282346,2.541886774,1,1,0,0,0
30.34038944,16.74775967,1.235801771,1,1,0,1,0
7.360243305,0.665579995,1.71192155,1,0,0,1,0
3.930046424,0.598878467,1.340011138,1,0,0,0,0
40.11074259,0.056689378,0.791180994,1,0,1,1,0
39.8116618,0.564402238,0.283532479,1,0,0,0,0
2.396223245,0.092148917,0.11924947,1,0,0,1,0
8.445420955,0.841193298,17.9964222,1,0,0,1,1
31.17519359,0.334776172,0.412058039,1,1,0,0,0
4.352270227,0.175954647,0.752906771,1,0,0,1,0
2.949926388,3.480816661,1.688863198,1,0,0,1,0
140.137029,3.493301233,0.558031147,1,1,0,1,0
2.071185272,0.131740291,2.673719185,1,0,0,1,0
16.2492516,0.965422086,0.848154828,1,1,0,1,0
10.27151565,7.224139859,0.291342887,1,0,0,1,0
6.847567605,1.452449777,0.734899571,1,1,0,0,0
2.896015427,0.019005197,0.333494764,1,0,0,1,0
8.022069374,0.202660708,0.244477379,1,0,0,0,0
0.701392435,2.58194853,3.873752849,0,1,0,1,0
7.322256084,1.045316533,1.05162045,1,1,0,1,0
8.836019531,0.194677405,0.723209816,1,0,0,0,0
9.854476064,0.642815302,0.893915838,1,0,0,1,0
8.040162438,3.432402663,0.487039791,1,0,0,1,0
10.12478246,4.926307007,0.137647342,1,1,0,1,0
2.373356344,0.076029611,0.928498763,1,1,0,1,0
1.958074517,11.10936649,10.32577498,1,1,0,0,0
2.102443507,1.054112203,2.961097027,1,1,0,1,0
17.58562956,0.128650335,0.122700611,1,0,0,1,0
33.29955848,0.528097379,0.402743691,1,1,1,1,0
5.727724742,0.431567589,0.580500544,1,1,1,1,0
14.38471089,0.946405632,0.939586188,1,1,0,0,0
5.652955685,0.225545929,1.695943307,1,0,0,1,0
9.190313551,1.183896883,0.812451374,1,0,0,1,0
2.765175116,0.579865115,2.0604579,1,0,0,1,0
6.938258931,13.67817607,0.478814944,1,0,0,1,0
5.976210514,0.122789179,0.476243918,1,1,0,1,0
8.428762774,49.43822338,0.754683441,1,1,0,0,0
16.07344189,1.244699944,1.113974641,1,0,0,1,0
12.25563255,2.639176802,0.097017944,1,0,0,1,0
2.608249435,1.097011703,1.379434784,1,0,0,1,0
20.03700047,0.03119602,1.56848212,1,1,0,0,0
34.74956109,1.953630568,1.31660236,1,1,0,1,0
8.693682454,0.797908853,0.31749776,1,0,0,0,0
22.61361774,17.38051338,3.523520293,1,0,0,1,0
9.058863534,5.802594848,0.94121338,1,1,0,0,0
2.866061825,2.523486661,0.338558382,1,1,0,1,0
76.04052498,1.583733245,0.223437837,1,0,0,1,0
23.44852464,2.310880082,0.983791947,1,1,1,0,0
1.600586493,14.82383935,0.360954489,0,0,0,1,0
43.43659045,0.027245098,0.653484559,1,0,0,0,0
4.107366106,0.5651012,0.263683794,1,1,1,1,0
9.42744762,0.461224613,3.566631981,1,0,1,1,0
12.93312286,2.259303612,0.467156496,1,1,0,1,0
33.42147032,32.83785948,0.087037664,1,0,0,0,0
18.31571761,0.500394019,4.363692612,1,0,0,1,1
1.413560717,0.579200092,0.428389285,0,1,0,1,0
49.07226323,1.823810897,1.333702464,1,0,0,0,0
4.569968075,4.351631892,8.791296172,1,0,0,1,1
15.56681336,19.49591003,0.169137223,1,0,0,1,0
11.82345529,0.262042249,2.112360944,1,0,0,1,0
12.84071388,13.06299047,0.398263906,1,0,1,1,0
10.36231335,1.294828309,1.6333909,1,0,0,1,0
3.67452318,1.518776806,5.188760607,1,1,0,1,1
92.39718736,26.45502187,4.363081959,1,1,0,0,0
19.45729021,0.359434488,1.908757072,1,1,0,0,0
17.23707261,2.130325731,0.940798032,1,1,0,0,0
13.81644409,0.91846096,0.477587196,1,0,0,1,0
28.32839001,2.766958997,1.599575887,1,0,0,1,0
118.5782703,6.399462169,0.607296675,1,0,0,1,1
13.38748191,12.68751292,1.064859262,1,0,0,0,0
143.8839431,0.486659508,0.227109423,1,0,0,1,1
18.38225346,0.321255584,2.01589659,1,0,0,1,0
7.372203048,0.161875042,6.082333775,1,0,0,0,0
0.855298102,0.162136461,1.693914931,0,0,0,1,0
20.78089028,0.27595577,0.509398285,1,0,0,0,0
7.214078918,0.140522642,0.637488909,1,1,0,1,0
2.847394938,3.71596041,5.74707579,1,1,0,1,1
20.25862375,0.26914674,3.332629338,1,0,0,1,0
10.71860038,0.295512199,8.730044655,1,1,0,1,1
42.79851273,0.459127217,1.747034639,1,1,0,1,0
18.45382872,0.305050234,2.391892501,1,0,0,1,0
7.845688457,0.349062625,1.517129187,1,1,0,0,0
28.10013586,24.04366083,0.637264709,1,1,0,1,0
6.835794301,7.747318193,0.344788501,1,0,0,0,0
2.759120327,1.362725888,2.160981985,1,0,0,1,0
50.87351012,3.591954884,0.757783246,1,1,0,1,0
2.125047688,7.071675297,0.425903599,1,0,0,1,0
55.16906631,3.054502925,0.883216088,1,0,0,0,0
18.09826116,14.46235619,2.017792817,1,1,0,0,0
31.55063984,3.552293673,1.74851189,1,0,0,0,0
65.3382991,0.165056498,0.570712158,1,0,0,1,0
21.70947181,0.081501206,1.525046369,1,1,0,1,0
3.271946091,0.46525946,1.866499706,1,0,0,0,0
28.75473234,0.715908258,3.440894031,1,0,0,0,0
11.88324992,3.626745075,1.622849956,1,0,0,1,0
3.20059621,0.227246468,0.508371246,1,0,0,1,0
12.37844595,1.266374022,0.24606025,1,1,1,1,0
2.463866415,1.873689393,1.682262755,1,0,0,0,0
6.783896211,2.583111594,0.89924637,1,0,0,0,0
3.048157367,9.997862814,7.309596939,1,1,0,0,0
34.37645143,1.615002266,1.32428106,1,1,0,0,0
2.52352532,0.794263772,7.968421802,1,0,0,1,1
37.76680937,0.404044507,3.57302057,1,0,0,0,0
6.478352903,0.208910635,0.804824226,1,1,0,0,0
3.799244757,0.521197152,0.485891275,1,1,0,0,0
9.036994294,1.808361406,18.23743637,1,0,0,1,1
19.47897028,0.251468419,2.17217818,1,0,0,0,0
58.04348148,0.085027838,1.063266673,1,0,1,0,0
14.31213595,86.49250356,2.682943574,1,1,0,1,0
114.6785073,0.351514012,1.249922729,1,0,0,1,1
5.745579701,1.006018198,0.28070464,1,1,0,0,0
6.151400155,0.327586848,0.857756364,1,0,1,1,0
4.06719181,5.278240404,4.557708417,1,0,0,1,1
15.58528472,2.788430382,6.730234611,1,1,0,1,1
5.838391426,59.26560677,1.943542498,1,0,0,0,0
8.561632532,0.256418159,0.271947834,1,0,0,1,0
1.150077023,0.89641917,1.516807973,0,0,0,1,0
49.49506224,2.107212414,2.311960619,1,0,0,0,0
3.111985705,0.380066433,3.402265629,1,0,1,0,0
16.59872341,8.088944403,1.427045529,1,0,0,1,0
34.95112788,11.94249568,1.248962474,1,0,0,0,0
9.926536308,13.20679509,5.005074882,1,0,0,1,1
26.82140454,0.233455876,0.091810606,1,0,0,1,0
18.25601978,2.620606222,4.627703921,1,1,0,1,1
7.182229522,0.335997491,1.629983295,1,0,0,1,0
7.246469214,2.64628741,0.529464557,1,0,1,0,0
7.102656423,2.342730252,5.034162096,1,1,0,1,1
114.2002375,0.057426048,0.567661469,1,0,0,1,1
96.75748328,0.182867818,3.900657611,1,0,0,1,0
3.88217062,0.540301779,0.887971548,1,0,0,0,0
2.564287274,17.63390825,2.361243517,1,0,0,0,0
14.16532872,0.36153623,2.762980911,1,0,0,0,0
12.3245424,1.165650102,2.161205867,1,0,0,1,0
24.11289941,30.41678689,1.641967903,1,0,0,1,0
5.262411986,0.330524306,1.245696463,1,1,0,0,0
13.06660585,0.435378317,3.795192803,1,1,0,0,0
2.024984394,1.515199498,0.640745412,1,1,0,1,0
6.116877999,0.014936713,1.449944964,1,0,0,1,0
1.804550877,0.263213659,0.960297893,0,0,0,1,0
12.06419708,0.054749338,0.169086489,1,1,0,0,0
1.885029656,6.712979436,0.117833611,0,0,0,1,0
31.45955632,0.154676367,2.934524595,1,1,0,0,0
18.93428828,0.253285526,2.09674607,1,0,0,0,0
2.395320807,0.113780033,1.447765563,1,0,0,0,0
21.67559655,0.464870919,1.849424144,1,0,0,0,0
1.231171332,0.485195903,0.988045305,0,1,0,1,0
11.35850075,0.222899336,0.054137795,1,0,0,1,0
4.812521705,0.33937551,0.168162327,1,0,0,1,0
82.52528477,23.90115557,0.371140741,1,0,0,1,0
16.58309811,15.98698844,0.452907499,1,1,0,1,0
2.928339259,1.920546136,1.285709894,1,0,0,1,0
14.5140522,0.223267271,1.301456769,1,1,0,1,0
3.381339839,0.038061592,1.343250987,1,0,0,1,0
32.68632447,0.087600854,7.330764149,1,0,1,0,0
74.66033417,0.012793526,0.306045654,1,0,0,1,0
5.169204147,0.765785556,0.116384355,1,0,0,1,0
1.351985235,11.29165769,0.552349235,0,0,0,0,0
130.1363343,4.426451023,2.521081886,1,1,0,1,0
26.56513834,0.654355226,1.030747934,1,0,0,1,0
8.341465659,4.553538941,0.711465947,1,1,0,1,0
15.00545201,0.956670826,0.604003026,1,0,0,1,0
11.80512308,0.80524866,0.537860229,1,1,0,1,0
12.88390765,14.20914879,0.455075232,1,0,0,1,0
0.393798527,1.283404591,0.469044933,0,0,0,1,0
9.99238348,0.034101912,0.575540813,1,1,0,1,0
232.451478,19.25148563,6.332309238,1,0,0,0,1
1.417535103,8.298695617,1.18029186,0,0,0,0,0
4.635424905,1.007524815,3.201047311,1,0,0,1,0
13.74021921,0.023215595,4.153473215,1,0,0,0,0
12.70940374,7.059640045,0.669622493,1,1,0,1,0
16.57291337,1.88427357,4.67349088,1,0,0,1,1
36.23856187,0.049827403,5.151127678,1,0,0,1,1
10.65273135,15.21809401,0.703619262,1,0,0,0,0
26.08663347,10.24335551,0.268969139,1,0,0,0,0
6.149615946,5.525028613,0.21098991,1,1,1,0,0
1.697510175,0.270151581,1.319271039,0,0,0,1,0
10.1439578,91.96950904,2.938505503,1,1,0,0,0
33.90467362,0.792856245,1.392677038,1,1,0,1,0
12.2889307,0.44603949,0.523677151,1,1,0,1,0
3.585413433,0.55998283,0.226805472,1,0,0,1,0
1.993891156,1.872206804,0.130457936,1,1,0,1,0
11.20046911,1.17706449,1.451768483,1,1,0,1,0
1.551941123,1.807162182,1.725606974,0,1,0,1,0
17.92357129,0.469975669,0.405738867,1,0,0,0,0
7.162422014,3.837222092,1.021476526,1,1,0,1,0
6.575749935,13.79643894,0.336986151,1,0,0,0,0
3.123751242,0.774745874,3.401245748,1,0,0,1,0
6.609614387,8.876540589,0.831502445,1,0,1,0,0
7.042878948,0.112641299,2.528353491,1,1,0,1,0
2.148239176,0.567095415,3.989212419,1,0,1,1,0
3.409133724,8.93777794,2.551319505,1,0,0,1,0
200.6763294,0.073258921,4.136263961,1,0,0,1,1
1.512170139,2.125596282,3.293418937,0,0,0,1,0
8.947606987,0.565453376,0.185245408,1,0,0,0,0
17.93993267,0.017134896,3.965904811,1,0,0,0,0
44.81611523,0.223825442,1.417415585,1,1,1,1,0
1.703698682,4.226428257,3.094139323,0,1,1,0,0
16.10591456,1.511147388,0.569362158,1,0,0,1,0
14.01589006,10.08328559,8.116286667,1,1,0,1,1
8.587280965,25.72564676,1.842313405,1,1,0,0,0
2.338869116,2.218556791,1.085103022,1,0,1,1,0
38.8823822,0.024399675,0.738423889,1,1,0,1,0
4.869872644,18.52116167,0.700319079,1,0,0,0,0
8.643652807,1.946248961,0.565112963,1,0,0,1,0
4.983273115,0.299157194,0.857497996,1,0,0,1,0
37.78051522,124.3842167,1.207284839,1,1,1,1,0
49.18187677,0.948602381,0.680654641,1,0,0,0,0
4.519433657,2.056074122,0.896549967,1,1,0,1,0
7.198378963,22.6507871,0.199733539,1,0,0,0,0
0.750520459,0.083172311,1.111816536,0,0,0,1,0
27.0766434,11.77314592,0.612889687,1,0,1,0,0
38.7332373,3.01192096,1.158129336,1,0,0,1,0
21.39303398,1.231819692,2.522384098,1,1,0,0,0
14.45590299,1.532111852,3.655807278,1,0,0,1,0
40.26429284,5.332174566,0.101637937,1,0,0,1,0
9.184684232,30.52385582,1.990286996,1,1,0,1,0
55.05426043,5.480351069,0.826164873,1,1,0,1,0
5.873970732,0.820601856,0.804699349,1,0,0,1,0
2.640139885,1.868762887,0.477452401,1,1,0,1,0
0.678366522,27.96428386,4.852139051,0,1,0,1,1
24.55931373,1.881844244,0.461544175,1,1,0,1,0
9.13548811,0.153340165,0.302127707,1,1,0,0,0
8.513046221,1.371183204,2.340851445,1,0,0,0,0
9.101562625,0.777522288,1.753196525,1,0,0,0,0
17.34338655,0.073429525,1.269467704,1,1,0,1,0
47.62020084,0.182189796,2.217103502,1,0,0,1,0
62.49127463,3.600097715,1.154952005,1,0,0,1,0
64.48020258,25.09342777,0.491020337,1,0,0,1,0
0.388988797,0.044915128,2.477113957,0,0,0,1,0
23.36043696,1.650080275,1.602303308,1,0,0,1,0
12.87665402,0.711670605,1.406339418,1,1,0,1,0
1.552815423,1.125138445,0.600956671,0,0,0,1,0
4.152678589,0.643835733,5.759723818,1,1,0,1,1
30.73344196,6.496112824,0.493886823,1,0,0,1,0
5.167441853,6.185423143,0.547388603,1,0,0,1,0
5.164514925,0.134158867,1.515772774,1,1,0,1,0
3.491566242,2.942591875,0.588571345,1,0,0,1,0
39.59388029,0.180190638,0.367178966,1,1,0,1,0
49.06676485,11.70912041,0.558919308,1,0,0,1,0
10.43933393,3.650564789,2.139125713,1,0,1,0,0
11.71977067,0.04046487,1.241157278,1,0,0,1,0
15.40356689,0.413465782,0.171120703,1,0,0,0,0
30.25935327,0.679183565,0.646879379,1,0,0,0,0
14.18946635,1.04613718,5.828609667,1,0,0,0,0
125.1416847,0.851143672,1.03285028,1,1,0,1,0
21.07799622,1.638511079,2.651256549,1,0,0,1,0
37.53859258,21.57344969,0.172059984,1,1,0,1,0
31.316577,2.861374494,0.433414885,1,0,0,0,0
1.397896816,2.353834481,0.224531336,0,0,0,0,0
4.93059055,0.632401623,2.85730047,1,0,0,1,0
2.708400951,0.052087932,0.75009576,1,0,0,1,0
12.09097587,0.469461008,3.575886694,1,0,0,1,0
8.820942604,13.2750677,0.55312792,1,1,0,1,0
1.447556483,0.768135855,3.81205621,0,1,0,1,0
33.2158982,0.22868903,2.626225705,1,0,0,1,0
3.045258638,0.157343636,0.490785616,1,0,0,1,0
3.860450074,1.863652927,0.240852909,1,0,0,1,0
4.996228175,0.972409162,2.131388665,1,1,0,0,0
38.44680788,4.048305676,0.91282174,1,0,1,1,0
18.39102422,1.432236745,0.105748094,1,0,0,1,0
7.140632938,2.477739221,0.375482774,1,0,0,0,0
11.90905432,4.212934377,2.479983562,1,0,0,1,0
2.239433008,0.108597579,2.272984502,1,0,1,0,0
38.11971832,0.023743111,0.441715538,1,0,0,0,0
10.75120965,0.511504797,0.103298835,1,0,0,1,0
57.62878359,0.732701849,0.843662618,1,0,0,0,0
15.62648249,2.814302027,0.947410937,1,0,0,1,0
1.56491904,1.102510766,0.333983723,0,1,0,0,0
54.37937519,0.296211511,1.462449396,1,0,0,1,0
20.66049265,3.577300991,0.62937798,1,1,0,1,0
5.719404778,0.387260891,1.37269697,1,1,0,1,0
565.8471836,0.357392275,0.465376613,1,0,0,0,0
3.737133808,0.804107409,5.220564841,1,0,0,1,1
18.06644731,40.13122449,0.193447524,1,1,0,0,0
61.78353133,1.114747539,0.847882254,1,0,0,1,0
27.75533894,9.14527888,1.703434377,1,1,0,1,0
6.057842543,0.139954178,3.282748756,1,0,1,1,0
5.843215938,1.469144253,0.337460723,1,0,0,0,0
111.0918635,0.451998,1.677711378,1,0,0,1,1
5.165416709,0.703159577,0.995952917,1,0,0,1,0
4.736744232,1.542963623,0.364209926,1,0,0,1,0
6.036996505,10.78009036,0.756434734,1,1,0,0,0
4.941635869,1.292159232,0.275202853,1,1,0,1,0
1.756011054,0.995512332,0.287822367,0,0,0,1,0
43.9081414,1.152473765,2.562533352,1,0,0,1,0
7.897541667,0.863965495,1.817305827,1,0,0,0,0
14.90020182,0.269989153,1.006525989,1,0,0,1,0
9.619675141,4.203016749,1.130908069,1,1,0,0,0
15.56821288,0.106842022,0.926655333,1,0,0,1,0
20.24491756,13.75073491,0.055721089,1,0,0,1,0
6.04530791,0.222789743,0.983479679,1,0,1,0,0
1.448730222,0.105429321,0.934697745,0,0,0,0,0
26.68987707,0.34406283,0.859567103,1,1,0,1,0
9.870227704,0.075731813,4.337423631,1,0,0,1,1
15.48962446,1.964740799,0.64746542,1,0,0,0,0
18.22583302,3.181501368,1.557451994,1,1,1,1,0
71.03031181,2.184771681,0.109029853,1,1,0,0,0
2.373139553,0.694051136,0.862339818,1,0,0,0,0
5.958446182,0.161771125,2.300053532,1,0,0,0,0
18.19611598,2.011302784,1.487454597,1,0,0,0,0
0.764266439,0.054355381,0.543794084,0,0,0,1,0
1.283622592,0.960001218,0.867378441,0,1,1,1,0
42.57205674,1.199957728,0.361997748,1,0,1,1,0
16.75462253,1.842887258,0.238245494,1,0,0,1,0
1.662888094,0.206948199,0.155748787,0,1,0,1,0
11.81768782,1.253766952,1.658987454,1,0,0,0,0
88.15814646,46.78094418,0.78399003,1,1,0,1,0
15.26116333,1.303312442,0.222542204,1,1,0,1,0
11.26312473,0.914210408,0.445979812,1,1,0,1,0
3.131883152,0.224468384,4.874268587,1,0,0,1,1
18.36683183,0.155239544,1.060374007,1,0,0,1,0
1.356257092,1.451746358,2.390657394,0,1,0,1,0
7.887647686,1.154169316,0.129596491,1,0,0,1,0
